2021-11-08 14:17:11,167 INFO  Logger.cs: 70 - 
2021-11-08 15:09:32,166 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\melyso\ASTRo
2021-11-08 15:09:32,167 INFO  ExportHelper.cs: 147 - Beginning the export process
2021-11-08 15:09:32,168 INFO  ExportHelper.cs: 153 - Creating package directories with name ASTRo and save path C:\Users\melyso
2021-11-08 15:09:34,082 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\melyso\ASTRo\CMakeLists.txt
2021-11-08 15:09:34,090 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\melyso\ASTRo\config\joint_names_ASTRo.yaml
2021-11-08 15:09:34,091 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\melyso\ASTRo\package.xml
2021-11-08 15:09:34,091 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\melyso\ASTRo\package.xml
2021-11-08 15:09:34,092 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\melyso\ASTRo\launch\
2021-11-08 15:09:34,092 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\melyso\ASTRo\launch\
2021-11-08 15:09:34,092 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2021-11-08 15:09:34,092 INFO  ExportHelper.cs: 450 - Saving users preferences
2021-11-08 15:09:34,092 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2021-11-08 15:09:34,092 INFO  ExportHelper.cs: 464 - Setting STL preferences
2021-11-08 15:09:34,108 INFO  ExportHelper.cs: 196 - Found 26 hidden components shoulder_right-1/shoulder_yaw_two_side_shaft-1/bearing_mount_shoulder_yaw-1, shoulder_right-1/shoulder_yaw_two_side_shaft-1/robot-1/RMD-X8-Pro-Bottom-1, shoulder_right-1/shoulder_yaw_two_side_shaft-1/robot-1/RMD-X8-Pro-Top-1, shoulder_right-1/shoulder_yaw_two_side_shaft-1/motor_mount_wiring-2, shoulder_right-1/shoulder_yaw_two_side_shaft-1/Bearing_30_55_13-1, shoulder_right-1/shoulder_yaw_two_side_shaft-1/Bearing_30_55_13-1/Bearing_30_55_13_outer_-1, shoulder_left-2/shoulder_yaw_two_side_shaft-1/bearing_mount_shoulder_yaw-1, shoulder_left-2/shoulder_yaw_two_side_shaft-1/robot-1, shoulder_left-2/shoulder_yaw_two_side_shaft-1/motor_mount_wiring-2, shoulder_left-2/shoulder_yaw_two_side_shaft-1/Bearing_30_55_13-1, shoulder_left-2/shoulder_yaw_two_side_shaft-1/Bearing_30_55_13-1/Bearing_30_55_13_outer_-1, base_assembly-1/base_electronics_assembly-1/final_base_assembly-1/base_plate_UPGRADED-2, base_assembly-1/top_assembly-1/relay_mounted-1, base_assembly-1/top_assembly-1/arduino_mount-1, base_assembly-1/top_assembly-1/NUC_assembly-1/NUC_PN_Full System-Short_20WW02.STEP-1, shoulder_left-1/shoulder_yaw_two_side_shaft-1/bearing_mount_shoulder_yaw-1, shoulder_left-1/shoulder_yaw_two_side_shaft-1/robot-1, shoulder_left-1/shoulder_yaw_two_side_shaft-1/motor_mount_wiring-2, shoulder_left-1/shoulder_yaw_two_side_shaft-1/Bearing_30_55_13-1, shoulder_left-1/shoulder_yaw_two_side_shaft-1/Bearing_30_55_13-1/Bearing_30_55_13_outer_-1, shoulder_right-2/shoulder_yaw_two_side_shaft-1/bearing_mount_shoulder_yaw-1, shoulder_right-2/shoulder_yaw_two_side_shaft-1/robot-1/RMD-X8-Pro-Bottom-1, shoulder_right-2/shoulder_yaw_two_side_shaft-1/robot-1/RMD-X8-Pro-Top-1, shoulder_right-2/shoulder_yaw_two_side_shaft-1/motor_mount_wiring-2, shoulder_right-2/shoulder_yaw_two_side_shaft-1/Bearing_30_55_13-1, shoulder_right-2/shoulder_yaw_two_side_shaft-1/Bearing_30_55_13-1/Bearing_30_55_13_outer_-1
2021-11-08 15:09:34,108 INFO  ExportHelper.cs: 197 - Hiding all components
2021-11-08 15:09:34,637 INFO  ExportHelper.cs: 204 - Beginning individual files export
2021-11-08 15:09:34,637 INFO  ExportHelper.cs: 270 - Exporting link: base
2021-11-08 15:09:34,637 INFO  ExportHelper.cs: 272 - Link base has 4 children
2021-11-08 15:09:34,653 INFO  ExportHelper.cs: 270 - Exporting link: fl_hip
2021-11-08 15:09:34,653 INFO  ExportHelper.cs: 272 - Link fl_hip has 1 children
2021-11-08 15:09:34,653 INFO  ExportHelper.cs: 270 - Exporting link: fl_thigh
2021-11-08 15:09:34,653 INFO  ExportHelper.cs: 272 - Link fl_thigh has 1 children
2021-11-08 15:09:34,653 INFO  ExportHelper.cs: 270 - Exporting link: fl_calf
2021-11-08 15:09:34,653 INFO  ExportHelper.cs: 272 - Link fl_calf has 0 children
2021-11-08 15:09:34,653 INFO  ExportHelper.cs: 317 - fl_calf: Exporting STL with coordinate frame Origin_fl_thigh
2021-11-08 15:09:34,653 INFO  ExportHelper.cs: 322 - fl_calf: Reference geometry name 
2021-11-08 15:09:34,748 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\fl_calf.STL
2021-11-08 15:09:56,326 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:09:56,329 INFO  ExportHelper.cs: 317 - fl_thigh: Exporting STL with coordinate frame Origin_fl_thigh
2021-11-08 15:09:56,329 INFO  ExportHelper.cs: 322 - fl_thigh: Reference geometry name 
2021-11-08 15:09:56,610 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\fl_thigh.STL
2021-11-08 15:10:40,459 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:10:40,459 INFO  ExportHelper.cs: 317 - fl_hip: Exporting STL with coordinate frame Origin_fl_hip
2021-11-08 15:10:40,459 INFO  ExportHelper.cs: 322 - fl_hip: Reference geometry name 
2021-11-08 15:10:40,662 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\fl_hip.STL
2021-11-08 15:10:49,957 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:10:49,957 INFO  ExportHelper.cs: 270 - Exporting link: fr_hip
2021-11-08 15:10:49,957 INFO  ExportHelper.cs: 272 - Link fr_hip has 1 children
2021-11-08 15:10:49,957 INFO  ExportHelper.cs: 270 - Exporting link: fr_thigh
2021-11-08 15:10:49,957 INFO  ExportHelper.cs: 272 - Link fr_thigh has 1 children
2021-11-08 15:10:49,957 INFO  ExportHelper.cs: 270 - Exporting link: fr_calf
2021-11-08 15:10:49,957 INFO  ExportHelper.cs: 272 - Link fr_calf has 0 children
2021-11-08 15:10:49,957 INFO  ExportHelper.cs: 317 - fr_calf: Exporting STL with coordinate frame Origin_fr_calf
2021-11-08 15:10:49,965 INFO  ExportHelper.cs: 322 - fr_calf: Reference geometry name 
2021-11-08 15:10:50,036 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\fr_calf.STL
2021-11-08 15:11:11,613 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:11:11,613 INFO  ExportHelper.cs: 317 - fr_thigh: Exporting STL with coordinate frame Origin_fr_thigh
2021-11-08 15:11:11,613 INFO  ExportHelper.cs: 322 - fr_thigh: Reference geometry name 
2021-11-08 15:11:11,877 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\fr_thigh.STL
2021-11-08 15:11:55,550 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:11:55,550 INFO  ExportHelper.cs: 317 - fr_hip: Exporting STL with coordinate frame Origin_fr_hip
2021-11-08 15:11:55,550 INFO  ExportHelper.cs: 322 - fr_hip: Reference geometry name 
2021-11-08 15:11:55,753 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\fr_hip.STL
2021-11-08 15:12:05,269 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:12:05,272 INFO  ExportHelper.cs: 270 - Exporting link: rl_hip
2021-11-08 15:12:05,272 INFO  ExportHelper.cs: 272 - Link rl_hip has 1 children
2021-11-08 15:12:05,273 INFO  ExportHelper.cs: 270 - Exporting link: rl_thigh
2021-11-08 15:12:05,273 INFO  ExportHelper.cs: 272 - Link rl_thigh has 1 children
2021-11-08 15:12:05,274 INFO  ExportHelper.cs: 270 - Exporting link: rl_calf
2021-11-08 15:12:05,274 INFO  ExportHelper.cs: 272 - Link rl_calf has 0 children
2021-11-08 15:12:05,275 INFO  ExportHelper.cs: 317 - rl_calf: Exporting STL with coordinate frame Origin_rl_calf
2021-11-08 15:12:05,275 INFO  ExportHelper.cs: 322 - rl_calf: Reference geometry name 
2021-11-08 15:12:05,358 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\rl_calf.STL
2021-11-08 15:12:27,010 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:12:27,010 INFO  ExportHelper.cs: 317 - rl_thigh: Exporting STL with coordinate frame Origin_rl_thigh
2021-11-08 15:12:27,010 INFO  ExportHelper.cs: 322 - rl_thigh: Reference geometry name 
2021-11-08 15:12:27,295 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\rl_thigh.STL
2021-11-08 15:13:10,733 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:13:10,733 INFO  ExportHelper.cs: 317 - rl_hip: Exporting STL with coordinate frame Origin_rl_hip
2021-11-08 15:13:10,733 INFO  ExportHelper.cs: 322 - rl_hip: Reference geometry name 
2021-11-08 15:13:10,927 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\rl_hip.STL
2021-11-08 15:13:20,415 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:13:20,415 INFO  ExportHelper.cs: 270 - Exporting link: rr_hip
2021-11-08 15:13:20,415 INFO  ExportHelper.cs: 272 - Link rr_hip has 1 children
2021-11-08 15:13:20,415 INFO  ExportHelper.cs: 270 - Exporting link: rr_thigh
2021-11-08 15:13:20,415 INFO  ExportHelper.cs: 272 - Link rr_thigh has 1 children
2021-11-08 15:13:20,415 INFO  ExportHelper.cs: 270 - Exporting link: rr_calf
2021-11-08 15:13:20,415 INFO  ExportHelper.cs: 272 - Link rr_calf has 0 children
2021-11-08 15:13:20,415 INFO  ExportHelper.cs: 317 - rr_calf: Exporting STL with coordinate frame Origin_rr_calf
2021-11-08 15:13:20,415 INFO  ExportHelper.cs: 322 - rr_calf: Reference geometry name 
2021-11-08 15:13:20,531 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\rr_calf.STL
2021-11-08 15:13:42,296 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:13:42,296 INFO  ExportHelper.cs: 317 - rr_thigh: Exporting STL with coordinate frame Origin_rr_thigh
2021-11-08 15:13:42,297 INFO  ExportHelper.cs: 322 - rr_thigh: Reference geometry name 
2021-11-08 15:13:42,549 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\rr_thigh.STL
2021-11-08 15:14:26,488 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:14:26,488 INFO  ExportHelper.cs: 317 - rr_hip: Exporting STL with coordinate frame Origin_rr_hip
2021-11-08 15:14:26,488 INFO  ExportHelper.cs: 322 - rr_hip: Reference geometry name 
2021-11-08 15:14:26,681 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\rr_hip.STL
2021-11-08 15:14:35,997 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:14:35,997 INFO  ExportHelper.cs: 317 - base: Exporting STL with coordinate frame Origin_base
2021-11-08 15:14:35,997 INFO  ExportHelper.cs: 322 - base: Reference geometry name 
2021-11-08 15:14:36,101 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\melyso\ASTRo\meshes\base.STL
2021-11-08 15:14:36,664 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2021-11-08 15:14:36,664 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2021-11-08 15:15:17,014 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2021-11-08 15:15:17,014 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2021-11-08 15:15:17,014 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\melyso\ASTRo\urdf\ASTRo.urdf
2021-11-08 15:15:17,030 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\melyso\ASTRo\urdf\ASTRo.csv
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2021-11-08 15:15:17,046 INFO  ExportHelper.cs: 234 - Copying log file
2021-11-08 15:15:17,046 INFO  ExportHelper.cs: 439 - Copying C:\Users\melyso\sw2urdf_logs\sw2urdf.log to C:\Users\melyso\ASTRo\export.log
